,species,x,y,additional_observations,classification_id,user_name,created_at,subject_ids,image_utm_left,image_utm_bottom,image_utm_right,image_utm_top,site,event,resolution,subject_reference,label,behavior
1512,White Ibis ,794.32763671875,673.8532104492188,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1513,White Ibis ,689.8937377929688,649.5760498046875,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1514,White Ibis ,615.7135009765625,640.1349487304688,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1515,White Ibis ,452.3602294921875,667.1095581054688,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1516,White Ibis ,669.9678955078125,703.5253295898438,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1517,White Ibis ,628.1572265625,698.1304321289062,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1518,White Ibis ,618.716064453125,721.058837890625,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1519,White Ibis ,667.2704467773438,745.3359985351562,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1520,White Ibis ,816.9796142578125,793.8903198242188,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1521,White Ibis ,43.962677001953125,892.0425415039062,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1522,White Ibis ,107.35305786132812,842.1395263671875,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1523,White Ibis ,163.999755859375,830.0009155273438,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1524,White Ibis ,248.9698486328125,840.790771484375,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1525,White Ibis ,255.7135009765625,879.9039916992188,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1526,White Ibis ,209.85662841796875,897.4375,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1527,White Ibis ,166.69723510742188,916.3197631835938,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1528,White Ibis ,122.1890869140625,910.9248046875,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1529,White Ibis ,38.5677490234375,968.9202270507812,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1530,White Ibis ,111.39923095703125,954.084228515625,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1531,White Ibis ,172.0921630859375,1005.3359985351562,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1532,White Ibis ,212.5540771484375,970.2689819335938,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1533,White Ibis ,345.7733459472656,732.8922729492188,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1534,White Ibis ,487.39013671875,718.0562133789062,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1535,White Ibis ,523.805908203125,758.5181884765625,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1536,White Ibis ,517.0621948242188,838.0933227539062,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1537,White Ibis ,588.5449829101562,786.841552734375,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1538,White Ibis ,630.3556518554688,772.0054931640625,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1539,White Ibis ,707.2333374023438,767.9592895507812,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1540,White Ibis ,719.3718872070312,927.1095581054688,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Roosting, Roosting
1541,White Ibis ,723.4610595703125,1044.173828125,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Roosting, Roosting
1542,White Ibis ,933.7138671875,974.8858642578125,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Roosting, Roosting
1543,White Ibis ,152.176025390625,340.1190185546875,No,238210143,Kris_Corbett,2020-05-12 17:12:22 UTC,43847348,546063.4020541485,2889008.357205257,546079.2579797776,2889024.213130886,6thBridge,03112020,0.010570617086130553,789,White Ibis - Nesting, Nesting
1544,,,,Yes,238210575,Kris_Corbett,2020-05-12 17:13:07 UTC,43846180,545746.2835415645,2889373.0434947284,545762.1394671936,2889388.899420358,6thBridge,03112020,0.010570617086130553,319,,
1545,White Ibis ,23.59200668334961,185.3478546142578,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1546,White Ibis ,33.63225173950195,261.4795837402344,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1547,White Ibis ,175.45895385742188,243.90623474121094,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1548,White Ibis ,125.9885025024414,299.95745849609375,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1549,White Ibis ,185.19601440429688,284.3742980957031,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1550,White Ibis ,242.41336059570312,311.47088623046875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1551,White Ibis ,182.30015563964844,351.6318664550781,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1552,White Ibis ,257.7827453613281,440.6180419921875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1553,White Ibis ,90.19657135009766,514.0249633789062,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1554,White Ibis ,682.8331909179688,725.25732421875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1555,White Ibis ,121.8485107421875,947.094482421875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1556,White Ibis ,114.77941131591797,1009.521728515625,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1557,White Ibis ,78.48854064941406,1002.8712158203125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1558,White Ibis ,149.2924346923828,1109.2322998046875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1559,White Ibis ,140.96754455566406,1155.578857421875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1560,White Ibis ,600.0358276367188,1023.6082153320312,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1561,White Ibis ,570.3954467773438,1094.3555908203125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1562,White Ibis ,494.6201477050781,1133.7413330078125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1563,White Ibis ,170.41104125976562,1183.458251953125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1564,White Ibis ,25.506216049194336,1244.568603515625,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1565,White Ibis ,267.97686767578125,1286.517578125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1566,White Ibis ,179.21096801757812,1371.1492919921875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1567,White Ibis ,323.6971740722656,1350.6192626953125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1568,White Ibis ,381.04486083984375,1412.9901123046875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1569,White Ibis ,343.0231628417969,1404.6134033203125,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1570,White Ibis ,557.3726196289062,1166.018310546875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1571,White Ibis ,644.6609497070312,1491.246826171875,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1572,White Ibis ,1297.902099609375,1361.0914306640625,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Roosting, Roosting
1573,White Ibis ,942.25732421875,1457.4390869140625,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1574,Unknown ,1029.317138671875,633.9981079101562,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,Unknown - White - Small - Nesting, White - Small - Nesting
1575,Unknown ,984.7811889648438,576.287353515625,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,Unknown - White - Small - Nesting, White - Small - Nesting
1576,Unknown ,686.73583984375,556.5426635742188,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,Unknown - White - Small - Nesting, White - Small - Nesting
1577,White Ibis ,1478.744140625,323.1528625488281,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1578,White Ibis ,1130.65771484375,47.33759689331055,Yes,238210687,jargarcia14,2020-05-12 17:13:21 UTC,43847063,546015.8342772608,2889103.492759032,546031.69020289,2889119.3486846616,6thBridge,03112020,0.010570617086130553,661,White Ibis - Nesting, Nesting
1579,,,,No,238210696,Kris_Corbett,2020-05-12 17:13:23 UTC,43847293,545920.6987234857,2889499.890899762,545936.5546491148,2889515.7468253914,6thBridge,03112020,0.010570617086130553,764,,
1580,,,,No,238210783,jargarcia14,2020-05-12 17:13:36 UTC,43847631,546126.8257566652,2888960.7894283696,546142.6922529115,2888976.645353999,6thBridge,03112020,0.010570617086130553,923,,
1581,Great Blue Heron ,473.95361328125,169.26063537597656,Yes,238212291,Mack24601,2020-05-12 17:16:36 UTC,43845984,545936.5546491148,2889230.340164066,545952.410574744,2889246.196089695,6thBridge,03112020,0.010570617086130553,231,Great Blue Heron - Nesting, Nesting
